sec,nanosec,time_s,x,y,z,qx,qy,qz,qw
188,0,188.0,34.63955989133502,-34.47961186178615,34.0821273392405,-4.67907440901637e-16,-1.4865234423153002e-16,9.393553545096111e-17,1.0
188,100000000,188.1,34.69616908522909,-34.536221055680215,34.13873653313457,-4.679413222195261e-16,-1.4873121993957666e-16,9.395142854356313e-17,1.0
188,200000000,188.2,34.75165175616463,-34.591703726615755,34.19421920407011,-4.679989035192807e-16,-1.4872400999513216e-16,9.397890486796713e-17,1.0
188,300000000,188.3,34.80826095005866,-34.64831292050979,34.25082839796414,-4.682436587715874e-16,-1.487485197404964e-16,9.400076371453259e-17,1.0
188,400000000,188.4,34.86600798874997,-34.7060599592011,34.30857543665545,-4.682262844317713e-16,-1.4869577330480832e-16,9.402734528924859e-17,1.0
188,500000000,188.5,34.92149065968551,-34.76154263013664,34.36405810759099,-4.680595205851167e-16,-1.4878785595056572e-16,9.40568421197582e-17,1.0
188,600000000,188.6,34.97809985357958,-34.81815182403071,34.42066730148506,-4.682304924914534e-16,-1.4879834560659124e-16,9.409343086265891e-17,1.0
188,700000000,188.7,35.03584689227089,-34.87589886272202,34.47841434017637,-4.685342317300757e-16,-1.4873456063754952e-16,9.411651643957972e-17,1.0
188,800000000,188.8,35.09245608616492,-34.93250805661605,34.535023534070405,-4.68978927415517e-16,-1.4857081222818002e-16,9.414033371234592e-17,1.0
188,900000000,188.9,35.149065280058956,-34.989117250510084,34.59163272796444,-4.692774014973382e-16,-1.4877864700838664e-16,9.417871011166434e-17,1.0
189,0,189.0,35.20567447395299,-35.04572644440412,34.64824192185847,-4.695638206062563e-16,-1.487655620434264e-16,9.42068322838013e-17,1.0
189,100000000,189.1,35.2634215126443,-35.10347348309543,34.70598896054978,-4.697756804870239e-16,-1.4859849326490504e-16,9.423366338582065e-17,1.0
189,200000000,189.2,35.31890418357987,-35.158956154030996,34.76147163148535,-4.699754379610387e-16,-1.4858927754642047e-16,9.426353076842928e-17,1.0
189,300000000,189.3,35.3755133774739,-35.21556534792503,34.81808082537938,-4.702590449205675e-16,-1.486682210171084e-16,9.429541516975047e-17,1.0
189,400000000,189.4,35.432122571367934,-35.27217454181906,34.874690019273416,-4.704798189760701e-16,-1.4876337331027385e-16,9.432251863753013e-17,1.0
189,500000000,189.5,35.48873176526197,-35.328783735713095,34.93129921316745,-4.707673256752913e-16,-1.486947568652862e-16,9.434431986600292e-17,1.0
189,600000000,189.6,35.545340959156036,-35.385392929607164,34.98790840706152,-4.710485406137782e-16,-1.486325236605925e-16,9.437595404353441e-17,1.0
189,700000000,189.7,35.60032657663735,-35.33726758181587,34.91960984042204,1.817838077028696e-13,5.539196140468659e-12,9.450264928082545e-17,1.0
189,800000000,189.8,35.59956681998517,-35.34215051399194,34.93898972027702,1.817838077028696e-13,5.539196140468659e-12,9.450264928082545e-17,1.0
189,900000000,189.9,35.83566738540211,-35.20971467795672,34.666085053503856,2.0989728556193813e-13,6.726150565999359e-11,-7.594241775141174e-07,0.9999999999997117
190,0,190.0,35.88463934108387,-35.15440477872116,34.598655653009374,2.79085249291455e-12,1.2472458761668967e-10,-7.594222536021744e-07,0.9999999999997118
190,100000000,190.1,35.8887977276033,-35.23392661893845,34.655863932663856,7.148855051554967e-12,2.054670657837674e-10,-7.59422588797239e-07,0.9999999999997117
190,200000000,190.2,35.96266509300487,-35.23572810462432,34.72327705022302,1.2791087362219126e-11,3.039010024224647e-10,-7.594226159223752e-07,0.9999999999997117
190,300000000,190.3,35.88322158027244,-35.24174162858872,34.66612489964734,1.951253890359998e-11,4.10141271592663e-10,-2.3674320070854624e-06,0.9999999999971977
190,400000000,190.4,35.832180994700096,-35.28283830223824,34.73906134143304,2.6349651520914374e-11,5.235530435386001e-10,-7.594226694462841e-07,0.9999999999997117
190,500000000,190.5,35.77149489832872,-35.255099126539214,34.669800223179365,0.00012824995763878222,-2.13133248254034e-05,-4.3047604767127086e-05,0.9999999906222972
190,600000000,190.6,35.75331257318268,-35.259460722666255,34.6627023691721,0.00012824995763878222,-2.13133248254034e-05,-4.3047604767127086e-05,0.9999999906222972
190,700000000,190.7,35.739758084844624,-35.58685050172331,34.90391937220859,0.0009516299873513149,-0.0001823533193698467,9.176248192749144e-05,0.9999995263635283
190,800000000,190.8,35.7565343390469,-35.657503352134874,34.97639474114162,0.0010294048641931361,-0.0002172000356056688,4.419772143874495e-05,0.9999994455980121
190,900000000,190.9,35.74670085044138,-35.580425787925144,34.90921502576024,0.0008229108264637537,-0.00021878293630066942,-2.987880917595513e-07,0.9999996374757889
191,0,191.0,35.813620173134474,-35.61608224155599,34.978654069530094,0.0005288509782841501,-0.00020859644362176654,-1.3288776341888915e-05,0.9999998383137745
191,100000000,191.1,35.81267765994424,-35.67437587947967,35.063476477207665,0.00023419209274360507,-0.00017505770623310393,-8.182441271969356e-06,0.9999999572209547
191,200000000,191.2,35.8130529172961,-35.59103444442507,35.00298795453375,-1.7446923249407954e-05,-0.00010724721450007359,1.57091763454621e-05,0.9999999939734309
191,300000000,191.3,35.811772211443156,-35.5062337893913,34.940881889111154,-0.00023107253023077706,-4.036362678363298e-05,4.4661297510837694e-05,0.9999999714908155
191,400000000,191.4,35.81107819171832,-35.51103787602201,34.96028392736146,-0.00023107253023077706,-4.036362678363298e-05,4.4661297510837694e-05,0.9999999714908155
191,500000000,191.5,35.812246144138356,-35.15393807112332,34.73767080724597,-0.0005907868834301948,9.254048533074826e-05,0.00014312139017780474,0.9999998109616745
191,600000000,191.6,35.81325152895583,-35.07494850363055,34.68478067358378,-0.0008370733289261792,8.730606928230912e-05,0.00014789962421380497,0.9999996349057302
191,700000000,191.7,35.81190797239202,-35.1599647635168,34.74676086780805,-0.001460190599826638,4.891863986986315e-05,9.321663213830638e-05,0.999998928379945
191,800000000,191.8,35.81416227734662,-35.248177392040624,34.80022484915043,-0.0017657212563648081,2.9716044932052963e-05,0.00010532491278211122,0.9999984351248078
191,900000000,191.9,35.83101239258534,-35.25882846566932,34.79860366224022,-0.0017657212563648081,2.9716044932052963e-05,0.00010532491278211122,0.9999984351248078
192,0,192.0,35.832828619435816,-35.19143638545318,34.49744844460467,-0.0015627096628320588,0.0001590250852367921,0.00038628055391015984,0.9999986917175772
192,100000000,192.1,35.83483464643206,-35.323389033899716,34.59877695704642,-0.0012662134834374498,0.00018851166096568763,0.0003612263061423337,0.9999991153407706
192,200000000,192.2,35.83592218124079,-35.368317764355226,34.69161214633808,-0.0010565989987838158,0.00019330020692624828,0.000353642476393803,0.999999360585088
192,300000000,192.3,35.837885251829555,-35.395597518877246,34.79104402613838,-0.0008925620286950206,0.0001842361870138333,0.0003486547929792339,0.9999995239148305
192,400000000,192.4,35.91694181282327,-35.40125231323843,34.8570194641894,-0.0007721385667374094,0.0001719675483891217,0.00035042753418750835,0.9999996257147996
192,500000000,192.5,35.81668095702823,-35.39857749345776,34.833054395042396,-0.0006808666751451376,0.00015529295453558866,0.0003259248933493754,0.9999997030387724
192,600000000,192.6,35.81882905460794,-35.347408954721594,34.741194814155094,-0.0006319019180037984,0.0001569391271469355,0.0002885258245001299,0.9999997464114304
192,700000000,192.7,35.728471074444926,-35.29946374244965,34.74304483136435,-0.0006279334247455798,0.0001586054005654065,0.0002596560300749976,0.9999997565613139
192,800000000,192.8,35.65372145655646,-35.30574396619167,34.80967393357785,-0.0006430908065136234,0.0001566158391746766,0.0002695184366439347,0.9999997446327203
192,900000000,192.9,35.60343149127556,-35.220948644888445,34.792729437582224,-0.0006513430609707476,0.00014116447636782742,0.00026622276262018747,0.9999997424750909
193,0,193.0,35.608575491697906,-35.212727591472316,34.901656163943294,-0.0006776181953594187,0.00013296455998134833,0.0002621833930433285,0.9999997272069007
193,100000000,193.1,35.61465036716298,-35.21933645106738,34.80261247168506,-0.000655569329779091,0.0001168437350689717,0.0002495930798645412,0.9999997471398131
193,200000000,193.2,35.67524834732963,-35.239469792232626,34.859870079499785,-0.0005398854799577432,0.00011963385035778566,0.00024583446449147437,0.9999998168883965
193,300000000,193.3,35.62608349833304,-35.19786238257039,34.79074243183525,5.2295583797873115e-05,0.00012435076252685385,0.0002314611122340846,0.999999964113906
193,400000000,193.4,35.63286305343099,-35.197658038308994,34.88285190465312,0.0004085782826480187,0.00013377837431006212,0.00023396232560885896,0.9999998802143748
193,500000000,193.5,35.6949351420926,-35.21500158051831,34.95393604969901,0.0005127575228354524,0.00015044852217083993,0.00023539465414418634,0.9999998295171463
193,600000000,193.6,35.76875592666553,-35.21776309935859,35.005947144838785,0.0004963393332471182,0.00016301709491628848,0.00023402472591612427,0.999999836152547
193,700000000,193.7,35.71618704352058,-35.244158878504265,35.07454136188745,0.0004114723486679666,0.0001766465956862371,0.0002452542815278187,0.9999998696684036
193,800000000,193.8,35.709021607230135,-35.25400984558727,34.99740183835327,0.00041116600621410196,0.00018558394694564848,0.00025457967921013204,0.9999998658451414
193,900000000,193.9,35.79712265420473,-35.251121851796206,35.01794416437561,0.000914992820309993,0.0001681267303661781,0.00021656334817836333,0.9999995438108248
194,0,194.0,35.84667440735146,-35.20362634304784,34.9559874556893,0.0012063781752941819,0.0001295726971146063,0.00022302287727735687,0.9999992390614159
194,100000000,194.1,35.8432687595654,-35.20413812904604,35.04665647708294,0.0011913299613970872,0.00014419465643559294,0.00023200801687530431,0.9999992530562732
194,200000000,194.2,35.8594137606225,-35.18858490952314,34.95484406467141,0.00104782779366494,0.00014118716307562644,0.00020485122619117683,0.9999994200793694
194,300000000,194.3,35.77702879937893,-35.21054703986558,34.918288732440736,0.0009176226633408406,0.00014856705051746117,0.00020140335443547504,0.9999995476664818
194,400000000,194.4,35.7139987803895,-35.19098354547298,34.85299119826665,0.0007897869184835896,0.00014899925703880514,0.00020444616793276107,0.9999996561187456
194,500000000,194.5,35.6456569002992,-35.17761111204865,34.79151154309392,0.0006378184269721537,0.0001416991598869833,0.00022167717606089434,0.9999997619840878
194,600000000,194.6,35.72406762125372,-35.18488336886394,34.74212347292713,0.0005544560051357003,0.00012940159448591234,0.00020964285388489577,0.9999998159418029
194,700000000,194.7,35.64555344628609,-35.17874505106606,34.791575358781934,0.00047609787351569324,0.000122338137872331,0.0001963643683646867,0.9999998599026051
194,800000000,194.8,35.67366666806019,-35.21595064135086,34.872066865305634,0.0004166368392464512,0.0001325579252739175,0.0002013081848136402,0.999999884158571
194,900000000,194.9,35.63835147116269,-35.15976990535277,34.80681381442199,0.0003352874420449819,0.00013847937264958166,0.0001990159384071352,0.9999999143992218
195,0,195.0,35.685807325771044,-35.110871633003626,34.74299783862789,0.00025295123778265485,0.00013415699213573614,0.00018130352385393073,0.9999999425733008
195,100000000,195.1,35.61420533017741,-35.09226288670776,34.68620926647349,0.00024507633220495744,0.00012906959642482077,0.0001952419824004334,0.9999999425795978
195,200000000,195.2,35.695006188514675,-35.14040141823756,34.656466645436396,0.0002396877204348705,0.00011420858321923949,0.00018378969285788411,0.9999999478637712
195,300000000,195.3,35.6503412194139,-35.1190441798221,34.570214858138016,0.0002613905935200112,0.00010453774880681907,0.0001862924476821171,0.9999999430209687
195,400000000,195.4,35.733657171934134,-35.113986841773716,34.61776098753941,0.00025148474163568234,0.00010148794260826294,0.0001879496043795943,0.9999999455652827
195,500000000,195.5,35.758170250385255,-35.03455894971152,34.5689970695331,0.00017402786184917438,0.00010486492467272846,0.00018220442577800814,0.9999999627595985
195,600000000,195.6,35.70861073017465,-34.98472600936245,34.49719936618318,0.00010885485153451984,0.00011551734346453174,0.00018722290182176003,0.9999999698769745
195,700000000,195.7,35.74777191950198,-34.89906145557829,34.451745949841914,3.051653823819458e-05,0.00012554232239338792,0.0001853625916565149,0.9999999744742876
195,800000000,195.8,35.67723611204463,-34.918056443606154,34.5089639373768,-1.864142937552824e-05,0.00012721287360668968,0.0001853111498000922,0.9999999745645796
195,900000000,195.9,35.59608079032053,-34.92612506118371,34.56426800675797,-9.091547697181281e-05,0.00012736085616265753,0.00017472365817835587,0.9999999724926155
196,0,196.0,35.60498727757908,-34.84513439047722,34.508805335431944,-0.00012954977461871218,0.00012081698837701732,0.00018526831294492569,0.9999999671478812
196,100000000,196.1,35.663302062512464,-34.88150209532166,34.57928608840328,-0.00015335663532940343,0.00011083741186829087,0.00017022006473570397,0.9999999676109695
196,200000000,196.2,35.67511609195087,-34.80211392816653,34.522469396031795,-0.00021417258769490668,0.00011337507893364568,0.00018016670931755307,0.9999999544080745
196,300000000,196.3,35.725920072931345,-34.75223867127086,34.45462612750199,-0.000763750010747359,0.00012147327470938052,0.00016898120718909874,0.999999686687709
196,400000000,196.4,35.66420384818947,-34.719895057950964,34.385208120085444,-0.0010572338457496347,0.00011811744781581242,0.00017622094447058688,0.9999994186253524
196,500000000,196.5,35.62073714436154,-34.68869647636519,34.30281127566993,-0.0010833248743310469,0.00012440596761891564,0.00018345232713034215,0.9999993886376208
196,600000000,196.6,35.679647585653726,-34.72121001239916,34.371615706817956,-0.0009495796323306826,0.00013167982583297592,0.00015051548972818427,0.9999995291519056
196,700000000,196.7,35.69010188922283,-34.641312873374225,34.31220405854302,-0.0007451832422700278,0.0001203475138237044,0.0001740508187582528,0.999999699962317
196,800000000,196.8,35.69642603073412,-34.560417309278634,34.250261114690844,-0.0005667406098737445,0.00010127266188285967,0.00016474435487109603,0.9999998207040973
196,900000000,196.9,35.697792662843405,-34.481968653103166,34.19468753884072,-0.00046915427296173395,0.00010027412400953857,0.00017625176647700198,0.999999869387333
197,0,197.0,35.73696161017889,-34.42378287621572,34.12902767570008,-0.0004544113701031408,7.553062538875107e-05,0.00019829475473232217,0.999999874242303
197,100000000,197.1,35.732054404566966,-34.42029583469367,34.2267682563571,-0.00042559620864868745,6.16553554990145e-05,0.00019841246284483537,0.9999998878494832
197,200000000,197.2,35.73324075085957,-34.43239280178506,34.323971158938484,-0.0003624605070907539,8.323900493288554e-05,0.0002163410864332088,0.9999999074450874
197,300000000,197.3,35.73372218101889,-34.353875985879434,34.265356443418504,-0.0003219572659323421,0.00010196176247003251,0.00019431362079623218,0.9999999240947646
197,400000000,197.4,35.83169008419183,-34.353756799733254,34.268086415162756,-0.00031232825665456794,0.0001227457229978817,0.00019343751790112145,0.9999999249832343
197,500000000,197.5,35.872470704169174,-34.24895319836979,34.213149909856575,-0.0003711274088861533,0.00013342127268612959,0.0001900308731833799,0.9999999041757341
197,600000000,197.6,35.93846417224864,-34.24642115550393,34.25058366772973,-0.0003613803154540558,0.000155205964860678,0.0001832258530972763,0.999999905871827
197,700000000,197.7,35.86157126576541,-34.25421247040815,34.30766420848633,-0.00037097062464286026,0.00016945536340021747,0.00018826763202500242,0.999999899110482
197,800000000,197.8,35.83206291732879,-34.295054032348354,34.391768919728264,-0.000327095438562939,0.00017218594843105572,0.00018560602689002335,0.9999999144554844
197,900000000,197.9,35.74631036806447,-34.33970855490844,34.40802323909818,-0.00025511569665855234,0.00016684194140225914,0.00018187383494989052,0.999999937000826
198,0,198.0,35.67808480053965,-34.368310901800996,34.478255056756005,-0.0002115191705307091,0.0001461033168170634,0.00017500510360701793,0.9999999516433363
198,100000000,198.1,35.68871354408761,-34.33863224670607,34.389521661197264,-0.0002374572550586806,0.00012429669683970977,0.0001606526989637356,0.9999999511775457
198,200000000,198.2,35.69879639351161,-34.25514351158755,34.331772400871884,-0.00024250671345120152,0.0001206897888700302,0.00018195419520305385,0.9999999467585684
198,300000000,198.3,35.784628306146985,-34.24280316206405,34.37319668984376,-0.0002502170947504224,0.00011159075495306178,0.00017754755424810356,0.9999999467078861
198,400000000,198.4,35.726965172075346,-34.19586727488463,34.303343367133635,-0.00026065283880114985,0.00010994657514435527,0.00017680626008496623,0.9999999443556958
198,500000000,198.5,35.65607088046799,-34.195129728387094,34.3653216505985,-0.00024201678845957552,0.0001073742629563999,0.00016813652779160775,0.9999999508143738
198,600000000,198.6,35.58850166505691,-34.22565813145637,34.42947419648603,-0.0002147940593090256,0.0001147500542976919,0.00017400060807449337,0.9999999552098617
198,700000000,198.7,35.594751736151764,-34.146456408148275,34.375404951356195,-0.00016228919508990599,0.0001249601581897572,0.0001576584526537958,0.9999999665954937
198,800000000,198.8,35.62185985746365,-34.07750227104958,34.308202961427405,-9.2181591998873e-05,0.00013635786337331512,0.0001636282350152801,0.9999999730674436
198,900000000,198.9,35.68905230950887,-34.00975162093538,34.296787115024586,-5.287387122927727e-05,0.0001310554740583113,0.00017070459250930685,0.999999975444379
199,0,199.0,35.745080796341576,-33.92482129051337,34.20575124600566,-3.5373141850505587e-05,0.0001247483950697318,0.0001728347134720569,0.9999999766573702
199,100000000,199.1,35.7937097017223,-33.94336736449321,34.25624725981327,7.029351318823448e-06,0.0001221163067634547,0.00016865542748399623,0.9999999782967711
199,200000000,199.2,35.70404834708246,-33.9088410673462,34.25817499140955,2.8917348111256446e-05,0.00012336964604369786,0.00016900879088169946,0.9999999776898728
199,300000000,199.3,35.65034492411388,-33.88071040043546,34.18111271697909,2.3979940415902606e-05,0.00012856928151821218,0.00016560862368083569,0.9999999777343429
199,400000000,199.4,35.657068502889764,-33.801599283141776,34.123581481084656,2.3370616227850175e-05,0.00012313615666504558,0.00017279607130704592,0.9999999772164093
199,500000000,199.5,35.61056877051105,-33.750349249437335,34.054110861445466,-4.8582726795928555e-06,0.0001151559586132395,0.0001804135355340304,0.9999999770832291
199,600000000,199.6,35.69830860588321,-33.71584444187778,34.08102401447199,-3.1511894050925426e-05,0.00010137522636269001,0.00017941572967657588,0.9999999782700297
199,700000000,199.7,35.77276231604087,-33.725518904622064,34.14710328064423,-7.023703377789603e-05,9.736441614707718e-05,0.00017545994471917015,0.9999999774003684
199,800000000,199.8,35.754965554393245,-33.69935989822173,34.056363855578596,-0.00010431669108175098,8.344738831580664e-05,0.00017839849252280625,0.9999999751642693
199,900000000,199.9,35.68790167336183,-33.72570092688809,34.12573306490459,-0.00011902405898454745,8.446951859653645e-05,0.00017437280089461428,0.9999999741461498
200,0,200.0,35.60450538956343,-33.71060371088167,34.08044420111527,-0.0001341938815426265,9.47838369056237e-05,0.0001558106345227292,0.999999974365536
200,100000000,200.1,35.596004280068556,-33.63320057203718,34.01759991829872,-6.342593149190379e-05,9.908563812489886e-05,0.00017296848817439212,0.9999999781205446
200,200000000,200.2,35.51480576570341,-33.58237795942834,34.02685850301134,8.48672515859991e-06,0.00010369169275643134,0.0001862466288719634,0.9999999772441005
200,300000000,200.3,35.52000191383521,-33.5037892479611,33.965264347318865,4.448806850958645e-05,0.00010075223056723197,0.00016332756719427034,0.9999999805969527
200,400000000,200.4,35.51123782524133,-33.42360733940531,33.90959550741331,5.059392687618615e-05,9.576743488319619e-05,0.00017973765815375723,0.9999999779816134
200,500000000,200.5,35.552210647601385,-33.36439161462402,33.8431046525534,-1.0539710701463079e-05,0.0001048495996715111,0.0001674501826690889,0.999999980427956
200,600000000,200.6,35.561137510246674,-33.36835888205073,33.94064235999798,-0.00011107052280434073,0.0001133567171062315,0.00018032999163912491,0.9999999711473436
200,700000000,200.7,35.561256238668214,-33.37826056817488,34.03817219631266,-0.0001922618299483448,0.00011982471158215908,0.00017540799934624056,0.9999999589547297
200,800000000,200.8,35.563951315471776,-33.29758589166214,33.97912759040462,-0.00025229893902314773,0.0001283568279103756,0.0001850786481031383,0.9999999428078304
200,900000000,200.9,35.63772994190849,-33.30789004692936,34.04586866459298,-0.00028161490099852684,0.00013498845714305925,0.00016945793832220303,0.9999999368775837
201,0,201.0,35.72278217372878,-33.275327463485816,34.076535339738754,-0.0002804265643077632,0.0001407743169555305,0.0001714242764731553,0.9999999360786236
201,100000000,201.1,35.80860956954553,-33.269705643729544,34.12361323990684,-0.00028464860392658005,0.00014919391662918346,0.00018416579912861825,0.9999999313996507
201,200000000,201.2,35.74226841413873,-33.23155561280174,34.06231968826818,-0.0002860385363968158,0.000149547263313209,0.00017467568142630905,0.9999999326529868
201,300000000,201.3,35.68659415525603,-33.26363032940624,34.13897696064984,-0.00027033516089951525,0.00014822974178219805,0.00017334299994844167,0.9999999374495225
201,400000000,201.4,35.626627505907294,-33.30246774340434,34.20612101896527,-0.000248836372652856,0.00014335158903569384,0.00017824742987530812,0.999999942879316
201,500000000,201.5,35.616689827493836,-33.27599976051909,34.112227852925976,-0.00018938196690945056,0.00013844257527580352,0.00017859465994964774,0.9999999565360348
201,600000000,201.6,35.6274153958163,-33.19989771023484,34.0763766343527,-0.0001389130954627231,0.00012845062314276623,0.00016521220315181663,0.9999999684542581
201,700000000,201.7,35.73267059754603,-33.19739551783165,34.14426943373788,-0.00011722690943891513,0.00013340106435805283,0.00017025419563494387,0.999999969737758
201,800000000,201.8,35.806233714200864,-33.21477194001199,34.13614622584769,-8.635891443012137e-05,0.00013182944075759402,0.00018530044345365778,0.9999999704134406
201,900000000,201.9,35.74433441121267,-33.23038175924502,34.21311300065188,-0.00011001541199956139,0.0001143378859580147,0.00017767205864079548,0.9999999716280479
202,0,202.0,35.76848717349764,-33.1851535895035,34.13188716379264,-0.00011932028488118543,0.00012158022236953953,0.00017439548763917645,0.9999999702835661
202,100000000,202.1,35.68312581878575,-33.135835917829795,34.14859153296622,-0.0001290474490705487,0.00011941478118775666,0.00018185500162009352,0.9999999680078118
202,200000000,202.2,35.676229233819114,-33.05381402396994,34.09536509684209,-0.0001366945696579973,0.00012457619287572678,0.00017480280559373435,0.9999999676196726
202,300000000,202.3,35.59298065535875,-33.058346698637806,34.14694303869663,-0.00017851438942438817,0.0001288681745483654,0.00017410528110932262,0.999999960606478
202,400000000,202.4,35.679561650575955,-33.00929983533323,34.15696817341134,-0.000196359836032586,0.00014433400914710368,0.00016059312928057287,0.9999999574101769
202,500000000,202.5,35.76803728459256,-32.98607507510269,34.18638805341155,-0.00018927604834036738,0.00014761295948655256,0.00017497066419416482,0.9999999558851284
202,600000000,202.6,35.82911553215605,-32.948866424582164,34.11931554021791,-0.00016400085521687806,0.00013052306911792244,0.0001638449227241933,0.999999964611144
202,700000000,202.7,35.779248294871316,-32.91136971627849,34.04623635545382,-0.0001435522024071637,0.00011060306718962176,0.0001705052306882625,0.9999999690438461
202,800000000,202.8,35.768714082804436,-32.91200717694357,33.95071378523967,-9.108122030611076e-05,0.0001016122140311,0.00018075183857339875,0.9999999743539707
202,900000000,202.9,35.71752871092058,-32.916656736814154,33.86491422970654,-0.00013006689663398692,8.88825946233688e-05,0.0001764720988847661,0.9999999720200422
203,0,203.0,35.76630759287212,-32.88952178752467,33.786687459971326,-0.00012899806404763985,9.486958388823244e-05,0.00016447077411088602,0.9999999736543127
203,100000000,203.1,35.85631533316223,-32.85022178014766,33.805591462162944,-0.00019513393508172963,8.163229109682497e-05,0.00019374366324202976,0.9999999588611539
203,200000000,203.2,35.939581492531794,-32.85405466066879,33.86440317992887,-0.00017499751348287341,8.59801907180507e-05,0.0001747515106477508,0.9999999657225928
203,300000000,203.3,35.91211236247879,-32.766917613429,33.850955283850304,-0.0001856871768895151,9.262328118657507e-05,0.00016695335881830004,0.9999999645338875
203,400000000,203.4,35.86098805349286,-32.72915969551313,33.7659167424815,-0.0001433023425989035,9.8469335972964e-05,0.000169775313349105,0.9999999704722854
203,500000000,203.5,35.768589506067784,-32.7071120487027,33.78016787875573,-0.00013864588520757262,0.00010249255759407927,0.0001616377576269378,0.9999999720729145
203,600000000,203.6,35.68411364024258,-32.691679230475344,33.827409047063334,-0.00013643379278037863,9.649496635269035e-05,0.00016762909616724244,0.9999999719875136
203,700000000,203.7,35.68867069540037,-32.607542704915126,33.78127673138644,-0.0001477863654409004,9.427472824907713e-05,0.0001701969818397077,0.9999999701522262
203,800000000,203.8,35.66402084169204,-32.52863308648382,33.721555468421116,-0.0001927336054788796,0.00010126220612216275,0.000161336559823934,0.999999963285118
203,900000000,203.9,35.668510384058244,-32.45190066177015,33.66391115617033,-0.00023506397292816304,0.00010439379432067036,0.00016069444087610504,0.9999999540120795
204,0,204.0,35.675496000466225,-32.37349955507335,33.608785726274675,-0.00024669521756275195,0.00010703576613015347,0.00017047972808499973,0.9999999493107372
204,100000000,204.1,35.649385353459465,-32.402296009498805,33.69879408960721,-0.00019238504687793884,9.904045623264921e-05,0.00018000025527054603,0.9999999603894442
204,200000000,204.2,35.601875802995906,-32.37915033615211,33.61387564648989,0.0002730296527699761,-0.0016154257871031272,0.0001709500769358052,0.9999986433142828
204,300000000,204.3,35.603650796557154,-32.46662010185864,33.56961897559441,0.00044154790354280154,-0.012349188141417892,0.00016170863573565066,0.9999236353032236
204,400000000,204.4,35.61665523578399,-32.46699322446399,33.46232496950364,8.127555197590327e-06,-0.03561003695053796,0.00011765777790151187,0.9993657545458376
204,500000000,204.5,35.61779786331027,-32.5512540359191,33.472092348801574,-0.000318574530969412,-0.06344704191035264,0.00014463378550130487,0.9979851454125769
204,600000000,204.6,35.63190379964451,-32.54953767661121,33.37086997057792,-0.00035642864943620544,-0.0974448744562015,-0.0001406436006909339,0.9952408500560106
204,700000000,204.7,35.670685137934875,-32.520326436132365,33.28725902237121,-0.00014728867364802186,-0.1291753447016741,-0.0006153952547359502,0.9916215658788039
204,800000000,204.8,35.6635854390415,-32.585005334158794,33.288577365949166,-5.763023662915608e-05,-0.14784716887156701,-0.0005263522849886041,0.9890100779510239
204,900000000,204.9,35.788747755408785,-32.552785716087854,33.23287843677166,0.0002036421467263009,-0.1616674322387187,-0.00040728851308210887,0.9868451925197196
205,0,205.0,35.82713250360886,-32.48948357756796,33.30524187986722,0.00027625577180832877,-0.16414250765653032,-0.000315318314713942,0.9864365470912637
205,100000000,205.1,35.85677962676226,-32.47502375131428,33.215601599911764,0.0002418418175987786,-0.16120853744192265,-0.000225153416358167,0.9869203099918
205,200000000,205.2,35.84826216783928,-32.57382675233814,33.22198273024491,0.00019507180170241756,-0.15102172515542678,-0.0001565011416090196,0.9885304122713997
205,300000000,205.3,35.815748166420775,-32.4929428817303,33.27733081674644,8.215104368415602e-05,-0.1306805353292832,-4.010815027566653e-05,0.9914245252809688
205,400000000,205.4,35.823191165248325,-32.58217512610234,33.309351418235394,2.564257626467478e-05,-0.1048505175924811,1.870606060172365e-05,0.9944879928652385
205,500000000,205.5,35.808191110271174,-32.58732713696185,33.40686526904559,-3.773184590402376e-05,-0.07687815838635767,6.509490585128561e-05,0.9970404922078557
205,600000000,205.6,35.71008616395825,-32.581756790513225,33.42831675361112,-0.00011414082174438348,-0.05064306522800976,0.00013430316785922243,0.9987168011397644
205,700000000,205.7,35.71259080439442,-32.58163836543245,33.408474557367114,-0.00011414082174438348,-0.05064306522800976,0.00013430316785922243,0.9987168011397644
205,800000000,205.8,35.83982268075339,-32.55841332739884,33.78830984739353,-0.0004651926986234858,-0.014101159564318764,0.0002462133845814306,0.9999004351802554
205,900000000,205.9,35.8361645974611,-32.50680184805452,33.815026502610905,-0.00047457185414503337,-0.004248731992173098,0.00029504281493912315,0.9999908179617208
206,0,206.0,35.852738761908334,-32.37090385341128,33.85058558277669,-0.00044325632858289077,0.0071749504143600925,0.00021905414843785304,0.9999741374783944
206,100000000,206.1,35.86981607869487,-32.27128560462227,33.86455432886678,-0.00041920217239665156,0.013243133271917503,0.00018055338170241018,0.9999122016913071
206,200000000,206.2,35.875306539017636,-32.27772571107572,33.966119984486554,-0.0004048561629425439,0.016779517324859754,0.00013459293469070488,0.9998591229641174
206,300000000,206.3,35.96065698361519,-32.27777322009527,34.032245954300045,-0.0004029943786624886,0.01833210744534652,0.00011658037204973817,0.9998318647858548
206,400000000,206.4,36.039009679150084,-32.28139290100389,33.9876014149013,-0.00040445372820409017,0.01842889036489528,0.00010425643587020253,0.999830086338522
206,500000000,206.5,36.03150929267147,-32.2611199713672,33.8980454932038,-0.0004103178861549614,0.017442226541563285,7.985250089960186e-05,0.9998477854134015
